"","YEAR","LocationAbbr","LocationDesc","TopicType","TopicDesc","MeasureDesc","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Data_Value_Std_Err","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Gender","Race","Age","Education","GeoLocation","TopicTypeId","TopicId","MeasureId","StratificationID1","StratificationID2","StratificationID3","StratificationID4","SubMeasureID","DisplayOrder","Current","Ever","Frequent","<NA>"
"2846",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Male","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","1EDU","YTS05",5,NA,NA,NA,NA
"2847",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Female","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","1EDU","YTS06",6,NA,NA,NA,NA
"2848",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,4.2,34.5,50.9,136,"Female","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","2EDU","YTS06",6,NA,NA,NA,42.7
"2849",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.4,2.6,4,2348,"Overall","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,3.3,NA,NA,NA
"2850",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,12.7,17.9,2204,"Overall","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,15.3,NA,NA,NA
"2851",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,13,19,1047,"Male","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,16,NA,NA,NA
"2852",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.5,2.3,4.3,1153,"Male","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,3.3,NA,NA,NA
"2853",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.4,11.6,17.2,1144,"Female","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,14.4,NA,NA,NA
"2854",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.6,2,4.4,1187,"Female","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,3.2,NA,NA,NA
"2855",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,34.1,40.1,2193,"Overall","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,37.1,NA,NA
"2856",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,9.2,14.2,2338,"Overall","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,11.7,NA,NA
"2857",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.8,34.3,41.5,1036,"Male","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,37.9,NA,NA
"2858",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,9.5,14.7,1145,"Male","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,12.1,NA,NA
"2859",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,7.7,14.5,1184,"Female","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,11.1,NA,NA
"2860",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.9,32.3,39.9,1143,"Female","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,36.1,NA,NA
"2861",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.6,4,6.4,2204,"Overall","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,5.2,NA
"2862",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.2,0.3,0.9,2348,"Overall","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.6,NA
"2863",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.8,4.6,7.8,1047,"Male","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,6.2,NA
"2864",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.3,0.2,1.2,1153,"Male","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.7,NA
"2865",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.6,3,5.4,1144,"Female","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,4.2,NA
"2866",2009,"CT","Connecticut","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.2,0,0.8,1187,"Female","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,0.4,NA
"2867",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,0.7,1.9,2338,"Overall","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,1.3,NA,NA,NA
"2868",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.9,3.8,7.2,2214,"Overall","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,5.5,NA,NA,NA
"2869",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.6,6.4,12.8,1051,"Male","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,9.6,NA,NA,NA
"2870",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,0.8,3,1143,"Male","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,1.9,NA,NA,NA
"2871",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.2,0.2,1,1187,"Female","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,0.6,NA,NA,NA
"2872",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.4,0.5,2.1,1150,"Female","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,1.3,NA,NA,NA
"2873",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,1.7,3.5,2347,"Overall","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,2.6,NA,NA
"2874",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.3,7.9,12.9,2214,"Overall","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,10.4,NA,NA
"2875",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.8,2.1,5.1,1149,"Male","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,3.6,NA,NA
"2876",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,2.1,12.1,20.5,1052,"Male","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,16.3,NA,NA
"2877",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.7,2.7,5.5,1149,"Female","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,4.1,NA,NA
"2878",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.4,0.7,2.1,1190,"Female","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,1.4,NA,NA
"2879",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,0.6,1.8,2214,"Overall","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,1.2,NA
"2880",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.1,0.1,0.5,2338,"Overall","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.3,NA
"2881",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,1.2,3.2,1051,"Male","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,2.2,NA
"2882",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.2,0,0.6,1143,"Male","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.3,NA
"2883",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.2,0,0.4,1150,"Female","All Races","All Ages","High School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,0.1,NA
"2884",2009,"CT","Connecticut","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.1,0,0.2,1187,"Female","All Races","All Ages","Middle School","(41.56266102000046, -72.64984095199964)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.1,NA
"2885",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,2.9,54.9,66.1,246,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,NA,NA,NA,60.5
"2886",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4.5,33,50.8,93,"Overall","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,NA,NA,NA,41.9
"2887",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,5.8,32.6,55.2,56,"Male","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02",2,NA,NA,NA,43.9
"2888",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,3.9,50.3,65.7,133,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,NA,NA,NA,58
"2889",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Female","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03",3,NA,NA,NA,NA
"2890",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4.2,55.2,71.6,113,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,NA,NA,NA,63.4
"2891",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,4.2,39.6,56,107,"Overall","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","1EDU","YTS04",4,NA,NA,NA,47.8
"2892",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,2.4,52,61.6,260,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","2EDU","YTS04",4,NA,NA,NA,56.8
"2893",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,3.9,46,61.2,142,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","2EDU","YTS05",5,NA,NA,NA,53.6
"2894",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,4.9,34.1,53.3,67,"Male","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","1EDU","YTS05",5,NA,NA,NA,43.7
"2895",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage","*","Data in these cells have been suppressed because of a small sample size",NA,NA,NA,NA,"Female","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","1EDU","YTS06",6,NA,NA,NA,NA
"2896",2009,"GA","Georgia","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,4.5,52,69.6,118,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","2EDU","YTS06",6,NA,NA,NA,60.8
"2897",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.7,4.7,7.5,1950,"Overall","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,6.1,NA,NA,NA
"2898",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,12.1,18.7,1904,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,15.4,NA,NA,NA
"2899",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,5.8,9.8,923,"Male","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,7.8,NA,NA,NA
"2900",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.1,13.1,21.3,905,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,17.2,NA,NA,NA
"2901",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.7,3,5.8,1024,"Female","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,4.4,NA,NA,NA
"2902",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2,9.6,17.6,995,"Female","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,13.6,NA,NA,NA
"2903",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,21.7,28.3,1880,"Overall","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,25,NA,NA
"2904",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.2,39.5,48.1,1874,"Overall","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,43.8,NA,NA
"2905",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.5,25,34.8,888,"Male","All Races","All Ages","Middle School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,29.9,NA,NA
"2906",2009,"GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.6,43.8,53.8,884,"Male","All Races","All Ages","High School","(32.83968109300048, -83.62758034599966)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,48.8,NA,NA
